;concept:name;lifecycle:transition;time:timestamp;case:concept:name;concept:resource;concept:instance
54078;Atualizacao de requisitos funcionais;begin;2025-05-26 08:14:07.751000+00:00;Demanda 1352;re11;20
54079;Atualizacao de requisitos funcionais;complete;2025-05-26 10:14:07.751000+00:00;Demanda 1352;re11;20
54080;Documentacao de requisitos funcionais;begin;2025-05-26 04:25:07.751000+00:00;Demanda 1353;re13;1
54081;Documentacao de requisitos funcionais;complete;2025-05-26 06:25:07.751000+00:00;Demanda 1353;re13;1
54082;Contagem de ponto de funcao;begin;2025-05-26 05:28:58.751000+00:00;Demanda 1353;re12;2
54083;Contagem de ponto de funcao;complete;2025-05-26 06:28:58.751000+00:00;Demanda 1353;re12;2
54084;Contagem de ponto de funcao;begin;2025-05-25 23:17:57.751000+00:00;Demanda 1353;re13;3
54085;Contagem de ponto de funcao;complete;2025-05-26 07:17:57.751000+00:00;Demanda 1353;re13;3
54086;Publicar solucao;begin;2025-05-26 03:25:44.751000+00:00;Demanda 1353;re12;4
54087;Publicar solucao;complete;2025-05-26 07:25:44.751000+00:00;Demanda 1353;re12;4
54088;Manutencao de funcionalidade;begin;2025-05-25 23:26:34.751000+00:00;Demanda 1353;re13;5
54089;Manutencao de funcionalidade;complete;2025-05-26 07:26:34.751000+00:00;Demanda 1353;re13;5
54090;Elaborar caso de teste;begin;2025-05-26 14:02:29.751000+00:00;Demanda 1353;re13;6
54091;Elaborar caso de teste;complete;2025-05-27 00:02:29.751000+00:00;Demanda 1353;re13;6
54092;Contagem de ponto de funcao;begin;2025-05-26 06:06:48.751000+00:00;Demanda 1353;re12;7
54093;Contagem de ponto de funcao;complete;2025-05-26 08:06:48.751000+00:00;Demanda 1353;re12;7
54094;Contagem de ponto de funcao;begin;2025-05-26 07:16:57.751000+00:00;Demanda 1353;re12;8
54095;Contagem de ponto de funcao;complete;2025-05-26 08:16:57.751000+00:00;Demanda 1353;re12;8
54096;Gestao da demanda;begin;2025-05-26 07:30:14.751000+00:00;Demanda 1353;re13;9
54097;Gestao da demanda;complete;2025-05-26 08:30:14.751000+00:00;Demanda 1353;re13;9
54098;Construcao de funcionalidade;begin;2025-05-26 00:30:23.751000+00:00;Demanda 1353;re12;10
54099;Construcao de funcionalidade;complete;2025-05-26 08:30:23.751000+00:00;Demanda 1353;re12;10
54100;Publicar solucao;begin;2025-05-26 04:41:30.751000+00:00;Demanda 1353;re13;11
54101;Publicar solucao;complete;2025-05-26 08:41:30.751000+00:00;Demanda 1353;re13;11
54102;Contagem de ponto de funcao;begin;2025-05-26 04:52:39.751000+00:00;Demanda 1353;re12;12
54103;Contagem de ponto de funcao;complete;2025-05-26 08:52:39.751000+00:00;Demanda 1353;re12;12
54104;Contagem de ponto de funcao;begin;2025-05-26 06:52:41.751000+00:00;Demanda 1353;re13;13
54105;Contagem de ponto de funcao;complete;2025-05-26 08:52:41.751000+00:00;Demanda 1353;re13;13
54106;Corrigir erro;begin;2025-05-26 02:53:46.751000+00:00;Demanda 1353;re13;14
54107;Corrigir erro;complete;2025-05-26 08:53:46.751000+00:00;Demanda 1353;re13;14
54108;Executar teste;begin;2025-05-27 08:55:16.751000+00:00;Demanda 1353;re12;15
54109;Executar teste;complete;2025-05-26 22:55:16.751000+00:00;Demanda 1353;re12;15
54110;Planejamento de entrega;begin;2025-05-26 07:23:37.751000+00:00;Demanda 1353;re13;16
54111;Planejamento de entrega;complete;2025-05-26 09:23:37.751000+00:00;Demanda 1353;re13;16
54112;Contagem de ponto de funcao;begin;2025-05-26 01:32:23.751000+00:00;Demanda 1353;re13;17
54113;Contagem de ponto de funcao;complete;2025-05-26 09:32:23.751000+00:00;Demanda 1353;re13;17
54114;Contagem de ponto de funcao;begin;2025-05-26 07:35:47.751000+00:00;Demanda 1353;re12;18
54115;Contagem de ponto de funcao;complete;2025-05-26 09:35:47.751000+00:00;Demanda 1353;re12;18
54116;Review da entrega;begin;2025-05-26 03:49:33.751000+00:00;Demanda 1353;re12;19
54117;Review da entrega;complete;2025-05-26 09:49:33.751000+00:00;Demanda 1353;re12;19
54118;Atualizacao de requisitos funcionais;begin;2025-05-26 00:19:29.751000+00:00;Demanda 1353;re13;20
54119;Atualizacao de requisitos funcionais;complete;2025-05-26 06:19:29.751000+00:00;Demanda 1353;re13;20
54120;Documentacao de requisitos funcionais;begin;2025-05-25 18:18:12.751000+00:00;Demanda 1354;re7;1
54121;Documentacao de requisitos funcionais;complete;2025-05-26 02:18:12.751000+00:00;Demanda 1354;re7;1
54122;Contagem de ponto de funcao;begin;2025-05-26 01:22:43.751000+00:00;Demanda 1354;re8;2
54123;Contagem de ponto de funcao;complete;2025-05-26 02:22:43.751000+00:00;Demanda 1354;re8;2
54124;Contagem de ponto de funcao;begin;2025-05-26 01:43:55.751000+00:00;Demanda 1354;re8;3
54125;Contagem de ponto de funcao;complete;2025-05-26 02:43:55.751000+00:00;Demanda 1354;re8;3
54126;Publicar solucao;begin;2025-05-26 01:47:47.751000+00:00;Demanda 1354;re7;4
54127;Publicar solucao;complete;2025-05-26 02:47:47.751000+00:00;Demanda 1354;re7;4
54128;Gestao da demanda;begin;2025-05-26 01:55:16.751000+00:00;Demanda 1354;re7;5
54129;Gestao da demanda;complete;2025-05-26 02:55:16.751000+00:00;Demanda 1354;re7;5
54130;Elaborar caso de teste;begin;2025-05-26 09:14:41.751000+00:00;Demanda 1354;re6;6
54131;Elaborar caso de teste;complete;2025-05-26 17:14:41.751000+00:00;Demanda 1354;re6;6
54132;Contagem de ponto de funcao;begin;2025-05-25 23:22:24.751000+00:00;Demanda 1354;re9;7
54133;Contagem de ponto de funcao;complete;2025-05-26 03:22:24.751000+00:00;Demanda 1354;re9;7
54134;Contagem de ponto de funcao;begin;2025-05-26 01:24:41.751000+00:00;Demanda 1354;re8;8
54135;Contagem de ponto de funcao;complete;2025-05-26 03:24:41.751000+00:00;Demanda 1354;re8;8
54136;Manutencao de funcionalidade;begin;2025-05-25 15:43:17.751000+00:00;Demanda 1354;re6;9
54137;Manutencao de funcionalidade;complete;2025-05-26 03:43:17.751000+00:00;Demanda 1354;re6;9
54138;Construcao de funcionalidade;begin;2025-05-25 23:52:24.751000+00:00;Demanda 1354;re7;10
54139;Construcao de funcionalidade;complete;2025-05-26 03:52:24.751000+00:00;Demanda 1354;re7;10
54140;Publicar solucao;begin;2025-05-26 02:13:06.751000+00:00;Demanda 1354;re6;11
54141;Publicar solucao;complete;2025-05-26 04:13:06.751000+00:00;Demanda 1354;re6;11
54142;Contagem de ponto de funcao;begin;2025-05-26 00:27:48.751000+00:00;Demanda 1354;re7;12
54143;Contagem de ponto de funcao;complete;2025-05-26 04:27:48.751000+00:00;Demanda 1354;re7;12
54144;Contagem de ponto de funcao;begin;2025-05-26 02:28:15.751000+00:00;Demanda 1354;re5;13
54145;Contagem de ponto de funcao;complete;2025-05-26 04:28:15.751000+00:00;Demanda 1354;re5;13
54146;Corrigir erro;begin;2025-05-26 00:56:02.751000+00:00;Demanda 1354;re8;14
54147;Corrigir erro;complete;2025-05-26 04:56:02.751000+00:00;Demanda 1354;re8;14
54148;Executar teste;begin;2025-05-27 05:06:02.751000+00:00;Demanda 1354;re6;15
54149;Executar teste;complete;2025-05-26 18:06:02.751000+00:00;Demanda 1354;re6;15
54150;Planejamento de entrega;begin;2025-05-26 04:13:33.751000+00:00;Demanda 1354;re6;16
54151;Planejamento de entrega;complete;2025-05-26 05:13:33.751000+00:00;Demanda 1354;re6;16
54152;Contagem de ponto de funcao;begin;2025-05-26 01:29:04.751000+00:00;Demanda 1354;re5;17
54153;Contagem de ponto de funcao;complete;2025-05-26 05:29:04.751000+00:00;Demanda 1354;re5;17
54154;Contagem de ponto de funcao;begin;2025-05-26 04:39:53.751000+00:00;Demanda 1354;re8;18
54155;Contagem de ponto de funcao;complete;2025-05-26 05:39:53.751000+00:00;Demanda 1354;re8;18
54156;Review da entrega;begin;2025-05-26 04:43:19.751000+00:00;Demanda 1354;re9;19
54157;Review da entrega;complete;2025-05-26 05:43:19.751000+00:00;Demanda 1354;re9;19
54158;Atualizacao de requisitos funcionais;begin;2025-05-25 10:16:01.751000+00:00;Demanda 1354;re9;20
54159;Atualizacao de requisitos funcionais;complete;2025-05-26 02:16:01.751000+00:00;Demanda 1354;re9;20
54160;Documentacao de requisitos funcionais;begin;2025-05-25 10:39:05.751000+00:00;Demanda 1355;re13;1
54161;Documentacao de requisitos funcionais;complete;2025-05-25 22:39:05.751000+00:00;Demanda 1355;re13;1
54162;Contagem de ponto de funcao;begin;2025-05-25 21:47:48.751000+00:00;Demanda 1355;re13;2
54163;Contagem de ponto de funcao;complete;2025-05-25 22:47:48.751000+00:00;Demanda 1355;re13;2
54164;Contagem de ponto de funcao;begin;2025-05-25 14:56:20.751000+00:00;Demanda 1355;re13;3
54165;Contagem de ponto de funcao;complete;2025-05-25 22:56:20.751000+00:00;Demanda 1355;re13;3
54166;Publicar solucao;begin;2025-05-25 21:02:32.751000+00:00;Demanda 1355;re13;4
54167;Publicar solucao;complete;2025-05-25 23:02:32.751000+00:00;Demanda 1355;re13;4
54168;Manutencao de funcionalidade;begin;2025-05-25 11:30:51.751000+00:00;Demanda 1355;re12;5
54169;Manutencao de funcionalidade;complete;2025-05-25 23:30:51.751000+00:00;Demanda 1355;re12;5
54170;Elaborar caso de teste;begin;2025-05-26 05:55:54.751000+00:00;Demanda 1355;re13;6
54171;Elaborar caso de teste;complete;2025-05-26 19:55:54.751000+00:00;Demanda 1355;re13;6
54172;Contagem de ponto de funcao;begin;2025-05-25 21:57:06.751000+00:00;Demanda 1355;re12;7
54173;Contagem de ponto de funcao;complete;2025-05-25 23:57:06.751000+00:00;Demanda 1355;re12;7
54174;Contagem de ponto de funcao;begin;2025-05-25 23:02:25.751000+00:00;Demanda 1355;re13;8
54175;Contagem de ponto de funcao;complete;2025-05-26 00:02:25.751000+00:00;Demanda 1355;re13;8
54176;Construcao de funcionalidade;begin;2025-05-25 12:14:54.751000+00:00;Demanda 1355;re12;9
54177;Construcao de funcionalidade;complete;2025-05-26 00:14:54.751000+00:00;Demanda 1355;re12;9
54178;Gestao da demanda;begin;2025-05-25 23:26:40.751000+00:00;Demanda 1355;re13;10
54179;Gestao da demanda;complete;2025-05-26 00:26:40.751000+00:00;Demanda 1355;re13;10
54180;Publicar solucao;begin;2025-05-25 19:00:04.751000+00:00;Demanda 1355;re13;11
54181;Publicar solucao;complete;2025-05-26 01:00:04.751000+00:00;Demanda 1355;re13;11
54182;Contagem de ponto de funcao;begin;2025-05-25 23:03:15.751000+00:00;Demanda 1355;re13;12
54183;Contagem de ponto de funcao;complete;2025-05-26 01:03:15.751000+00:00;Demanda 1355;re13;12
54184;Contagem de ponto de funcao;begin;2025-05-25 17:12:50.751000+00:00;Demanda 1355;re12;13
54185;Contagem de ponto de funcao;complete;2025-05-26 01:12:50.751000+00:00;Demanda 1355;re12;13
54186;Corrigir erro;begin;2025-05-25 23:16:11.751000+00:00;Demanda 1355;re12;14
54187;Corrigir erro;complete;2025-05-26 01:16:11.751000+00:00;Demanda 1355;re12;14
54188;Executar teste;begin;2025-05-27 01:55:02.751000+00:00;Demanda 1355;re13;15
54189;Executar teste;complete;2025-05-26 15:55:02.751000+00:00;Demanda 1355;re13;15
54190;Planejamento de entrega;begin;2025-05-25 19:55:08.751000+00:00;Demanda 1355;re13;16
54191;Planejamento de entrega;complete;2025-05-26 01:55:08.751000+00:00;Demanda 1355;re13;16
54192;Contagem de ponto de funcao;begin;2025-05-26 01:00:33.751000+00:00;Demanda 1355;re13;17
54193;Contagem de ponto de funcao;complete;2025-05-26 02:00:33.751000+00:00;Demanda 1355;re13;17
54194;Contagem de ponto de funcao;begin;2025-05-26 00:04:37.751000+00:00;Demanda 1355;re12;18
54195;Contagem de ponto de funcao;complete;2025-05-26 02:04:37.751000+00:00;Demanda 1355;re12;18
54196;Review da entrega;begin;2025-05-26 00:06:32.751000+00:00;Demanda 1355;re13;19
54197;Review da entrega;complete;2025-05-26 02:06:32.751000+00:00;Demanda 1355;re13;19
54198;Atualizacao de requisitos funcionais;begin;2025-05-25 06:39:00.751000+00:00;Demanda 1355;re12;20
54199;Atualizacao de requisitos funcionais;complete;2025-05-25 22:39:00.751000+00:00;Demanda 1355;re12;20
54200;Documentacao de requisitos funcionais;begin;2025-05-25 10:27:46.751000+00:00;Demanda 1356;re13;1
54201;Documentacao de requisitos funcionais;complete;2025-05-25 18:27:46.751000+00:00;Demanda 1356;re13;1
54202;Contagem de ponto de funcao;begin;2025-05-25 17:23:49.751000+00:00;Demanda 1356;re12;2
54203;Contagem de ponto de funcao;complete;2025-05-25 19:23:49.751000+00:00;Demanda 1356;re12;2
54204;Contagem de ponto de funcao;begin;2025-05-25 15:29:42.751000+00:00;Demanda 1356;re12;3
54205;Contagem de ponto de funcao;complete;2025-05-25 19:29:42.751000+00:00;Demanda 1356;re12;3
54206;Publicar solucao;begin;2025-05-25 13:30:33.751000+00:00;Demanda 1356;re12;4
54207;Publicar solucao;complete;2025-05-25 19:30:33.751000+00:00;Demanda 1356;re12;4
54208;Manutencao de funcionalidade;begin;2025-05-25 15:34:09.751000+00:00;Demanda 1356;re13;5
54209;Manutencao de funcionalidade;complete;2025-05-25 19:34:09.751000+00:00;Demanda 1356;re13;5
54210;Elaborar caso de teste;begin;2025-05-26 01:56:06.751000+00:00;Demanda 1356;re12;6
54211;Elaborar caso de teste;complete;2025-05-26 11:56:06.751000+00:00;Demanda 1356;re12;6
54212;Contagem de ponto de funcao;begin;2025-05-25 19:19:48.751000+00:00;Demanda 1356;re12;7
54213;Contagem de ponto de funcao;complete;2025-05-25 20:19:48.751000+00:00;Demanda 1356;re12;7
54214;Contagem de ponto de funcao;begin;2025-05-25 19:21:10.751000+00:00;Demanda 1356;re13;8
54215;Contagem de ponto de funcao;complete;2025-05-25 20:21:10.751000+00:00;Demanda 1356;re13;8
54216;Construcao de funcionalidade;begin;2025-05-25 12:27:25.751000+00:00;Demanda 1356;re13;9
54217;Construcao de funcionalidade;complete;2025-05-25 20:27:25.751000+00:00;Demanda 1356;re13;9
54218;Publicar solucao;begin;2025-05-25 19:29:12.751000+00:00;Demanda 1356;re12;10
54219;Publicar solucao;complete;2025-05-25 20:29:12.751000+00:00;Demanda 1356;re12;10
54220;Gestao da demanda;begin;2025-05-25 18:30:24.751000+00:00;Demanda 1356;re12;11
54221;Gestao da demanda;complete;2025-05-25 20:30:24.751000+00:00;Demanda 1356;re12;11
54222;Contagem de ponto de funcao;begin;2025-05-25 16:42:29.751000+00:00;Demanda 1356;re13;12
54223;Contagem de ponto de funcao;complete;2025-05-25 20:42:29.751000+00:00;Demanda 1356;re13;12
54224;Contagem de ponto de funcao;begin;2025-05-25 12:46:03.751000+00:00;Demanda 1356;re12;13
54225;Contagem de ponto de funcao;complete;2025-05-25 20:46:03.751000+00:00;Demanda 1356;re12;13
54226;Corrigir erro;begin;2025-05-25 19:05:48.751000+00:00;Demanda 1356;re12;14
54227;Corrigir erro;complete;2025-05-25 21:05:48.751000+00:00;Demanda 1356;re12;14
54228;Executar teste;begin;2025-05-26 21:16:30.751000+00:00;Demanda 1356;re13;15
54229;Executar teste;complete;2025-05-26 10:16:30.751000+00:00;Demanda 1356;re13;15
54230;Planejamento de entrega;begin;2025-05-25 17:17:06.751000+00:00;Demanda 1356;re13;16
54231;Planejamento de entrega;complete;2025-05-25 21:17:06.751000+00:00;Demanda 1356;re13;16
54232;Contagem de ponto de funcao;begin;2025-05-25 17:18:02.751000+00:00;Demanda 1356;re13;17
54233;Contagem de ponto de funcao;complete;2025-05-25 21:18:02.751000+00:00;Demanda 1356;re13;17
54234;Contagem de ponto de funcao;begin;2025-05-25 13:27:11.751000+00:00;Demanda 1356;re13;18
54235;Contagem de ponto de funcao;complete;2025-05-25 21:27:11.751000+00:00;Demanda 1356;re13;18
54236;Review da entrega;begin;2025-05-25 17:59:00.751000+00:00;Demanda 1356;re13;19
54237;Review da entrega;complete;2025-05-25 21:59:00.751000+00:00;Demanda 1356;re13;19
54238;Atualizacao de requisitos funcionais;begin;2025-05-25 02:11:49.751000+00:00;Demanda 1356;re12;20
54239;Atualizacao de requisitos funcionais;complete;2025-05-25 18:11:49.751000+00:00;Demanda 1356;re12;20
54240;Documentacao de requisitos funcionais;begin;2025-05-25 10:18:32.751000+00:00;Demanda 1357;re5;1
54241;Documentacao de requisitos funcionais;complete;2025-05-25 14:18:32.751000+00:00;Demanda 1357;re5;1
54242;Contagem de ponto de funcao;begin;2025-05-25 10:25:11.751000+00:00;Demanda 1357;re5;2
54243;Contagem de ponto de funcao;complete;2025-05-25 14:25:11.751000+00:00;Demanda 1357;re5;2
54244;Contagem de ponto de funcao;begin;2025-05-25 12:35:30.751000+00:00;Demanda 1357;re4;3
54245;Contagem de ponto de funcao;complete;2025-05-25 14:35:30.751000+00:00;Demanda 1357;re4;3
54246;Publicar solucao;begin;2025-05-25 13:50:57.751000+00:00;Demanda 1357;re5;4
54247;Publicar solucao;complete;2025-05-25 14:50:57.751000+00:00;Demanda 1357;re5;4
54248;Construcao de funcionalidade;begin;2025-05-25 10:59:19.751000+00:00;Demanda 1357;re4;5
54249;Construcao de funcionalidade;complete;2025-05-25 14:59:19.751000+00:00;Demanda 1357;re4;5
54250;Elaborar caso de teste;begin;2025-05-25 21:17:17.751000+00:00;Demanda 1357;re5;6
54251;Elaborar caso de teste;complete;2025-05-26 07:17:17.751000+00:00;Demanda 1357;re5;6
54252;Contagem de ponto de funcao;begin;2025-05-25 14:34:43.751000+00:00;Demanda 1357;re2;7
54253;Contagem de ponto de funcao;complete;2025-05-25 15:34:43.751000+00:00;Demanda 1357;re2;7
54254;Contagem de ponto de funcao;begin;2025-05-25 11:38:59.751000+00:00;Demanda 1357;re5;8
54255;Contagem de ponto de funcao;complete;2025-05-25 15:38:59.751000+00:00;Demanda 1357;re5;8
54256;Manutencao de funcionalidade;begin;2025-05-25 07:58:49.751000+00:00;Demanda 1357;re4;9
54257;Manutencao de funcionalidade;complete;2025-05-25 15:58:49.751000+00:00;Demanda 1357;re4;9
54258;Publicar solucao;begin;2025-05-25 10:04:10.751000+00:00;Demanda 1357;re5;10
54259;Publicar solucao;complete;2025-05-25 16:04:10.751000+00:00;Demanda 1357;re5;10
54260;Gestao da demanda;begin;2025-05-25 14:11:15.751000+00:00;Demanda 1357;re5;11
54261;Gestao da demanda;complete;2025-05-25 16:11:15.751000+00:00;Demanda 1357;re5;11
54262;Contagem de ponto de funcao;begin;2025-05-25 14:24:27.751000+00:00;Demanda 1357;re4;12
54263;Contagem de ponto de funcao;complete;2025-05-25 16:24:27.751000+00:00;Demanda 1357;re4;12
54264;Contagem de ponto de funcao;begin;2025-05-25 12:28:14.751000+00:00;Demanda 1357;re2;13
54265;Contagem de ponto de funcao;complete;2025-05-25 16:28:14.751000+00:00;Demanda 1357;re2;13
54266;Corrigir erro;begin;2025-05-25 14:35:03.751000+00:00;Demanda 1357;re4;14
54267;Corrigir erro;complete;2025-05-25 16:35:03.751000+00:00;Demanda 1357;re4;14
54268;Executar teste;begin;2025-05-26 16:37:57.751000+00:00;Demanda 1357;re2;15
54269;Executar teste;complete;2025-05-26 05:37:57.751000+00:00;Demanda 1357;re2;15
54270;Planejamento de entrega;begin;2025-05-25 14:54:30.751000+00:00;Demanda 1357;re5;16
54271;Planejamento de entrega;complete;2025-05-25 16:54:30.751000+00:00;Demanda 1357;re5;16
54272;Contagem de ponto de funcao;begin;2025-05-25 13:24:37.751000+00:00;Demanda 1357;re4;17
54273;Contagem de ponto de funcao;complete;2025-05-25 17:24:37.751000+00:00;Demanda 1357;re4;17
54274;Contagem de ponto de funcao;begin;2025-05-25 13:45:28.751000+00:00;Demanda 1357;re2;18
54275;Contagem de ponto de funcao;complete;2025-05-25 17:45:28.751000+00:00;Demanda 1357;re2;18
54276;Review da entrega;begin;2025-05-25 11:59:12.751000+00:00;Demanda 1357;re2;19
54277;Review da entrega;complete;2025-05-25 17:59:12.751000+00:00;Demanda 1357;re2;19
54278;Atualizacao de requisitos funcionais;begin;2025-05-24 22:17:24.751000+00:00;Demanda 1357;re5;20
54279;Atualizacao de requisitos funcionais;complete;2025-05-25 14:17:24.751000+00:00;Demanda 1357;re5;20
54280;Documentacao de requisitos funcionais;begin;2025-05-25 04:17:02.751000+00:00;Demanda 1358;re5;1
54281;Documentacao de requisitos funcionais;complete;2025-05-25 10:17:02.751000+00:00;Demanda 1358;re5;1
54282;Contagem de ponto de funcao;begin;2025-05-25 08:17:36.751000+00:00;Demanda 1358;re2;2
54283;Contagem de ponto de funcao;complete;2025-05-25 10:17:36.751000+00:00;Demanda 1358;re2;2
54284;Contagem de ponto de funcao;begin;2025-05-25 06:31:23.751000+00:00;Demanda 1358;re4;3
54285;Contagem de ponto de funcao;complete;2025-05-25 10:31:23.751000+00:00;Demanda 1358;re4;3
54286;Publicar solucao;begin;2025-05-25 06:36:59.751000+00:00;Demanda 1358;re5;4
54287;Publicar solucao;complete;2025-05-25 10:36:59.751000+00:00;Demanda 1358;re5;4
54288;Construcao de funcionalidade;begin;2025-05-25 06:47:15.751000+00:00;Demanda 1358;re4;5
54289;Construcao de funcionalidade;complete;2025-05-25 10:47:15.751000+00:00;Demanda 1358;re4;5
54290;Elaborar caso de teste;begin;2025-05-25 17:01:45.751000+00:00;Demanda 1358;re5;6
54291;Elaborar caso de teste;complete;2025-05-26 07:01:45.751000+00:00;Demanda 1358;re5;6
